"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","SF%","SFv","XX%","wFB","wSL","wSF","wFB/C","wSL/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSI%","pfxSL%","pfxvFA","pfxvFS","pfxvSI","pfxvSL","pfxFA-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFS","pfxwSI","pfxwSL","pfxwFA/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Nick Sandlin",20517,"2024-05-18","MIN",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,3,0,0,0,0,0,0,0,0,8.41372908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,77.9208590801313,189.77413509113,0.333333333,0,0.25,0.75,0,0,4,36,4,10,14,0.00453198188915849,-0.00268397340551019,0.00721595529466867,0.480000019073486,0.0506329126656055,0.0802999958395958,0.0991999953985214,0.0991999953985214,0.00999999977648258,1,1,0.0233434271067381,0.0330947064420033,0,0,0.5,93.28571429,0.35714286,78,0.14285714,84,NA,0.0642960667610168,0.167032048106194,0.054188709706068,0.918515239443098,3.34064096212387,2.7094354853034,0.5,0.66666667,0.57142857,0.75,0.75,0.75,0.42857143,0.75,0.14285714,0,3,1,1,2,1,4,0,0.75,0.25,0.25,0.5,0.25,0.928335161753443,NA,67.06128,63.84097,74.83351,50.62322,62.40956,45.91764,58.09094,56.73913,56.62937,80,53.41236,80,66.96136,61.85858,72.51119,-0.92834,2.68458,94.24,104.9,117.22,114.82,101.92,100.92,120.32,116.74,120.52,91.98,145.1,127.28,107.641428571429,114.232857142857,116.342857142857,0.28571429,0.14285714,0.21428571,0.35714286,92.8249969482422,83.8999938964844,93.6666666666667,77.9,-8.18188285827637,-8.1252555847168,-11.9076792399089,7.91192169189453,6.95200729370117,-2.19790768623352,2.47525183359782,3.09646186828613,0.603951320052147,0.054773960262537,-0.539985608309507,0.168343838304281,15.0987830013037,2.73869801312685,-17.9995202769836,3.36687676608562,0.42857143,0.71428571,0.57142857,1,0.6,0.75,0.5,19.3,0.14285714,0.28571429,0.21428571,0.35714286,83.8726959228516,92.7772216796875,93.6240030924479,77.8742004394531,-7.15788984298706,-7.23384761810303,-10.9881896972656,9.37216415405273,-3.43238496780396,6.21712017059326,1.34487438201904,1.9951343536377,0.054773960262537,0.603951320052147,-0.539985608309507,0.168343838304281,2.73869801312685,15.0987830013037,-17.9995202769836,3.36687676608562,0.33333333,0.75,0.57142857,1,0.66666667,0.75,0.57142857,4,84.3467407226562,37.9962387084961,0,0,106.366,1,0.25,"2024-05-18",0
"Nick Sandlin",20517,"2024-05-15","@TEX",5,2024,"CLE","A",27,0,0,54.0000563264481,1,0,0,0,0,0,0,0,0.1,3,1,2,2,1,1,0,0,0,0,0,0,27.000028163224,27.000028163224,0,0,0,0,2,0,0,0,0,0,0,0.33333333,-0.33333333,14.4338401827424,27.000028163224,0.5,6.00000625849423,0,0,51.1665298462436,2.83352648020443,21.2385490662582,1356.46524206949,1287.44382883676,526.518013416799,0,0,0,1,0,0.5,0,0,6,5,11,-0.0997599810361862,-0.103915974497795,0.00415599346160889,-1.76699995994568,-0.183489084243774,0.475866675376892,0.491999983787537,0.491999983787537,0.125200003385544,1,1,-0.120758563280106,-0.0888799472484476,0,1,0.54545455,92.83333333,0.18181818,79,0.27272727,85.33333333,NA,-0.285033762454987,-1.27499175071716,0.0855163261294365,-4.75056270758311,-63.7495875358582,2.85054420431455,0.14285714,0.5,0.27272727,1,1,1,0.36363636,0.66666667,0,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,48.9211440860149,NA,20.63045,63.78992,20,20,67.19716,20,80,53.95168,80,75.52378,49.72839,79.10296,34.31857,60.00443,21.87754,1.09964,5.72655,89.12,-0.280000000000001,7.31999999999999,105.4,-75.28,-65,94.2,184.7,184.12,84.58,107.26,86.74,91.7654545454545,49.0454545454545,47.9763636363636,0.36363636,0.27272727,0.18181818,0.18181818,92.7750015258789,85.2000020345052,92.75,78.5500030517578,-9.06774139404297,-9.66771380106608,-11.1531047821045,6.52373361587524,7.31925392150879,-0.769067049026489,2.08615589141846,3.0062792301178,-0.194656256586313,0.0860610492527485,-0.0984223820269108,-1.27388152480125,-4.86640641465783,2.86870164175828,-4.92111910134554,-63.6940762400627,0.14285714,0.5,0.27272727,1,1,1,0.36363636,18.625,0.27272727,0.36363636,0.18181818,0.18181818,85.2584025065104,92.8496017456055,92.8034515380859,78.5942535400391,-8.96832021077474,-7.9603099822998,-10.8037996292114,7.7275447845459,-1.98810005187988,6.57656764984131,1.33505499362946,1.92958998680115,0.0860610492527485,-0.194656256586313,-0.0984223820269108,-1.27388152480125,2.86870164175828,-4.86640641465783,-4.92111910134554,-63.6940762400627,0.14285714,0.5,0.27272727,1,1,1,0.36363636,2,95.8779296875,28.0203876495361,1,0.5,100.789,1,0.5,"2024-05-15",0
"Nick Sandlin",20517,"2024-05-13","@TEX",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0,0,0,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,2.32567347034224,2.29606542354053,1,0,1,0,0,0,0,0,3,9,12,0.209568023681641,0,0.209568023681641,1.55999994277954,0.161993771791458,3.84879994392395,1.78419995307922,3.56839990615845,1.50839996337891,1,1,0.0547951199114323,-0.000344894715268745,1,0,0.41666667,93.4,0.08333333,80,0.5,85,NA,-0.0322125442326069,0,0.510610342025757,-0.644250884652138,0,8.51017236709595,0.57142857,0.8,0.66666667,0.75,0.75,0.75,0.41666667,1,0.16666667,1,0,0,0,1,0,1,1,0,0,0,1,0,-0.92367306758708,NA,49.53072,49.39874,28.66032,NA,NA,NA,80,65.9367,49.52133,68.05624,58.73426,76.97248,63.443,58.94256,53.05121,-0.70975,3.01247,114.6,89.74,82.38,NA,NA,NA,81.42,265.54,264.22,78.02,126.76,110.34,93.545,122.9,111.513333333333,0.41666667,0.5,NA,0.08333333,93.1799987792969,84.9666646321615,NA,80.4000015258789,-9.03873291015625,-9.83187675476074,NA,5.60842370986938,6.22813034057617,-1.55608399709066,NA,3.07595658302307,-0.0337359271943569,0.517695177346468,NA,0,-0.674718543887138,8.62825295577447,NA,0,0.5,0.83333333,0.66666667,0.66666667,0.8,0.75,0.5,22.8,0.5,0.41666667,NA,0.08333333,85.0314687093099,93.2468200683594,NA,80.4996032714844,-8.8294734954834,-8.40382385253906,NA,6.74182987213135,-2.91585826873779,5.46829795837402,NA,2.21300005912781,0.517695177346468,-0.0337359271943569,NA,0,8.62825295577447,-0.674718543887138,NA,0,0.5,0.83333333,0.66666667,0.66666667,0.8,0.75,0.5,1,76.6043853759766,-1.17619824409485,0,0,76.6044,0,0,"2024-05-13",0
"Nick Sandlin",20517,"2024-05-12","@CHW",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,2,0,0,0,0,0,0,0.25,0.25,0,5.04972908401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,103.11922799942,101.806421637006,2,0,1,0,0,0,0,0,8,10,18,0.00590400025248528,-0.00138200039509684,0.00728600053116679,0.496999979019165,0.0512107163667679,0.0740999951958656,0.128199994564056,0.128199994564056,0.0788000002503395,1,1,0.0358653701841831,0.0438107517491512,0,0,0.27777778,93.4,0.55555556,79.6,0.16666667,85.33333333,NA,-0.0558959320187569,0.603402256965637,-0.0544372089207172,-1.11791864037514,6.03402256965637,-1.81457363069057,0.30769231,0.6,0.38888889,0.5,1,0.71428571,0.27777778,0.75,0.11111111,2,0,0,1,0,1,2,1,0,0,0.5,0,0.5,3.09588393512455,NA,27.61607,45.28109,60.42058,NA,NA,NA,73.28321,61.06344,66.69926,22.68891,34.87332,21.80616,51.36146,56.24995,57.26497,0.04083,4.13834,118.58,68.04,62.32,NA,NA,NA,102.64,93.78,101.98,76.7,85.48,62.34,102.744444444444,85.2466666666667,84.3566666666667,0.27777778,0.16666667,NA,0.55555556,93.4200012207031,85.5333353678385,NA,79.4200012207031,-7.79467315673828,-7.95220629374186,NA,7.09211654663086,6.06547698974609,0.448132514953613,NA,2.38988056182861,-0.0578124970197678,-0.0560689233243465,NA,0.608722604811192,-1.15624994039536,-1.86896411081155,NA,6.08722604811192,0.11111111,0.66666667,0.38888889,1,0.66666667,0.71428571,0.5,17.35714286,0.16666667,0.27777778,NA,0.55555556,85.8282267252604,93.73994140625,NA,79.7164428710937,-7.10837682088216,-7.03045043945312,NA,8.06375885009766,-0.510914524396261,5.66343994140625,NA,1.65623359680176,-0.0560689233243465,-0.0578124970197678,NA,0.608722604811192,-1.86896411081155,-1.15624994039536,NA,6.08722604811192,0.11111111,0.66666667,0.38888889,1,0.66666667,0.71428571,0.5,2,77.6790161132812,-27.9460010528564,0,0,96.2884,1,0.5,"2024-05-12",0
"Nick Sandlin",20517,"2024-05-08","DET",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,0,0,1.1,5,1,0,0,0,0,0,0,0,0,2,13.5000032186516,0,6.75000160932579,2,0,0,0,2,1,0,0,0,0,0.4,0,0.4,2.17248908401489,0,0.2,0.750000178813977,0.333333333333333,1,0.166479063033887,-0.166479063033887,2.43449221310316,0,2.32573429898324,58.7187804527214,0,0.333333333,0,0.666666666,0,0,0,0,10,15,25,0.040659986436367,-0.00884000584483147,0.0494999922811985,0.578999996185303,0.0610759519040585,0.445840001106262,0.488400012254715,0.315600007772446,0.464800000190735,1,1,0.0747092962265015,0.0164893094066348,0,0,0.48,92.75,0.36,79.77777778,0.16,85.5,NA,0.462894558906555,-0.0236779488623142,0.129102200269699,3.85745465755463,-0.26308832069238,3.22755500674248,0.30769231,0.58333333,0.44,0.5,0.71428571,0.63636364,0.48,0.6,0.16,0,2,1,1,1,1,3,0,0.66666667,0.33333333,0.33333333,0.33333333,0.33333333,1.35442988180334,NA,72.74178,48.07607,56.64601,57.44599,54.75141,60.53416,80,58.24551,80,80,47.32291,80,80,54.76471,80,-2.23138,0.73002,124.46,124.24,135.32,98.04,129.72,132.74,110.28,159.62,171.8,77.1,135.94,123.46,104.38,140.3832,145.8328,0.2,0.16,0.28,0.36,92.3799987792969,85.4250030517578,92.9285714285714,79.6000027126736,-8.58783264160156,-8.81474781036377,-9.83414023263114,4.71466912163628,6.63284912109375,-1.85997879505157,2.57197489057268,2.39840083652072,0.391484651714563,0.130499381572008,0.075944259762764,-0.0251700766384602,7.82969303429127,3.2624845393002,1.08491799661091,-0.279667518205113,0.3,0.53333333,0.44,0.66666667,0.625,0.63636364,0.6,15.95,0.16,0.2,0.28,0.36,85.4140472412109,92.3773803710938,92.9220145089286,79.5802747938368,-8.09628009796143,-7.94606781005859,-9.28190721784319,5.68437788221571,-3.04680490493774,6.04105987548828,1.74526623317174,1.34313106536865,0.130499381572008,0.391484651714563,0.075944259762764,-0.0251700766384602,3.2624845393002,7.82969303429127,1.08491799661091,-0.279667518205113,0.3,0.53333333,0.44,0.66666667,0.625,0.63636364,0.6,3,94.1300354003906,35.7493057250977,0,0,104.451,2,0.66666667,"2024-05-08",0
"Nick Sandlin",20517,"2024-05-06","DET",5,2024,"CLE","H",27,1,0,0,1,0,0,0,0,0,0,0,1.1,4,1,0,0,0,0,0,0,0,0,1,6.75000160932579,0,6.75000160932579,1,0,0,3,0,0,0,0,0,0,0.25,0,0.25,-0.797583415985107,0,0.25,0.750000178813977,0.333333333333333,1,1.66647942066184,-1.66647942066184,1.66647942066184,0,40.1232966895573,39.612488761715,3,0,1,0,0,0,1,6.75000160932579,7,12,19,0.158483982086182,-0.0710479989647865,0.229531973600388,0.899999976158142,0.0949367061257362,1.98689997196198,2.00266671180725,2.5479998588562,2.14920020103455,1,1,0.0601108074188232,0.0196536418854292,1,0,0.31578947,93,0.57894737,79.63636364,0.10526316,86.5,NA,0.859649121761322,0.0360551662743092,-0.096498891711235,14.3274853626887,0.327774238857356,-4.82494458556175,0.125,0.90909091,0.57894737,0,0.8,0.72727273,0.57894737,0.5,0.15789474,2,1,0,0,3,0,3,0.66666667,0.33333333,0,0,1,0,0.157640076590097,NA,48.27677,55.18054,39.12533,NA,NA,NA,70.12128,56.22168,58.8293,20,42.65475,20,50.82911,58.62989,35.59242,0.0739,4.18794,127.2,83.86,96.04,NA,NA,NA,124.64,119.52,132.24,80.4,3.97999999999999,-9.97999999999999,120.791578947368,96.0968421052631,105.837894736842,0.31578947,0.10526316,NA,0.57894737,92.9500020345052,86.1499938964844,NA,79.5,-8.08181699117025,-9.28157043457031,NA,5.15864771062678,6.91832987467448,0.0248685479164124,NA,3.04243816028942,0.87420367076993,-0.0984223820269108,NA,0.0356795564293861,14.5700611794988,-4.92111910134554,NA,0.32435960390351,0.22222222,0.9,0.57894737,0.5,0.77777778,0.72727273,0.52631579,19.8,0.10526316,0.31578947,NA,0.57894737,86.1861572265625,93.028065999349,NA,79.5598976828835,-8.3276252746582,-7.24132982889811,NA,5.90364282781428,-1.58151006698608,5.89655685424805,NA,1.86546551097523,-0.0984223820269108,0.87420367076993,NA,0.0356795564293861,-4.92111910134554,14.5700611794988,NA,0.32435960390351,0.125,0.90909091,0.57894737,0,0.8,0.72727273,0.57894737,3,100.411315917969,-8.51928393046061,0,0,106.809,2,0.66666667,"2024-05-06",0
"Nick Sandlin",20517,"2024-05-04","LAA",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,77.9208590801313,152.159040742638,0.5,0,0.333333333,0.666666666,0,0,0,0,3,8,11,0.00854399707168341,0,0.00854399707168341,0.479999989271164,0.0506329126656055,0.11373333632946,0.1891999989748,0.1891999989748,0.129199996590614,1,1,0.0763113722205162,-0.00118830498776265,0,0,0.36363636,92.75,0.36363636,81,0.27272727,85.33333333,NA,0.450128495693207,0.144785106182098,0.116818115115166,11.2532123923302,3.61962765455246,3.89393717050552,0.57142857,1,0.72727273,0.5,0.75,0.625,0.36363636,0.66666667,0.27272727,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,0.974632169407701,NA,49.09146,54.41355,40.66464,80,63.00619,80,70.86964,58.01939,64.7011,20,43.17237,20,57.88852,57.23107,47.61579,-0.36467,3.53009,103.44,102.44,92.08,106.32,159.68,169.66,103.58,131.92,133.18,75.88,42.58,27.16,96.4981818181818,107.241818181818,103.425454545455,0.18181818,0.27272727,0.18181818,0.36363636,93.0999984741211,85.1333312988281,92.5,80.8249969482422,-8.62907028198242,-8.67199198404948,-10.8713731765747,5.07520437240601,5.90190601348877,-1.23058382670085,1.21952748298645,2.22854995727539,-0.0350487045943737,0.118383914232254,0.49040749669075,0.146525908261538,-1.75243522971869,3.94613047440847,24.5203748345375,3.66314770653844,0.4,1,0.72727273,0,0.83333333,0.625,0.54545455,17,0.27272727,0.18181818,0.18181818,0.36363636,85.4282633463542,93.3955001831055,92.7904052734375,81.0885009765625,-7.80207951863607,-8.13973045349121,-10.2219505310059,6.09963750839233,-2.71645991007487,4.93689489364624,0.217084005475044,0.958207488059998,0.118383914232254,-0.0350487045943737,0.49040749669075,0.146525908261538,3.94613047440847,-1.75243522971869,24.5203748345375,3.66314770653844,0.4,1,0.72727273,0,0.83333333,0.625,0.54545455,3,92.9018046061198,20.3148473103841,1,0.33333333,98.8599,1,0.33333333,"2024-05-04",0
"Nick Sandlin",20517,"2024-05-02","@HOU",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,77.9208590801313,189.774252798055,0,0,0,1,0,0,0,0,0,2,2,0.0103380028158426,0,0.0103380028158426,0.0989999994635582,0.0104928454384208,0.407399982213974,0.203699991106987,0.407399982213974,0.724799990653992,1,1,0.025375559926033,3.76306215355005e-10,0,0,0.5,93,0.5,80,NA,NA,NA,0.210907548666,0.0389156937599182,NA,21.0907548666,3.89156937599182,NA,0.5,NA,0.5,1,NA,1,NA,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.792536685114782,NA,80,58.12002,80,NA,NA,NA,80,59.14889,80,NA,NA,NA,80,60.80111,80,-5.44241,-4.08652,103.18,166.04,167.48,NA,NA,NA,99.72,152.88,157.5,NA,NA,NA,101.45,159.46,162.49,0.5,NA,NA,0.5,92.8000030517578,NA,NA,80.4000015258789,-10.2632865905762,NA,NA,7.04498910903931,6.47787809371948,NA,NA,3.51897811889648,0.213400110602379,NA,NA,0.039364367723465,21.3400110602379,NA,NA,3.9364367723465,NA,0.5,0.5,NA,1,1,1,13,NA,0.5,NA,0.5,NA,93.1258010864258,NA,80.7067031860352,NA,-9.66996002197266,NA,7.67997980117798,NA,5.42941999435425,NA,2.03196001052856,NA,0.213400110602379,NA,0.039364367723465,NA,21.3400110602379,NA,3.9364367723465,NA,0.5,0.5,NA,1,1,1,1,89.4027557373047,43.4666900634766,0,0,89.4028,0,0,"2024-05-02",0
"Nick Sandlin",20517,"2024-04-30","@HOU",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,0,0,1.2,6,1,0,0,0,0,0,0,0,0,0,0,0,5.40000205993731,0,0,0,0,4,2,1,0,0,0,0,0,0,9.75339574477623,0,0.166666666666667,0.600000228881923,0.166666666666667,1,3.1664797782898,-3.1664797782898,6.79530133750784,0,77.9208590801313,167.205112919695,0,0.333333333,0,0.666666666,0.25,0,0,0,3,8,11,0.191789999604225,-0.0538579970598221,0.245647996664047,0.978999972343445,0.103762581944466,1.75090003013611,1.8682667016983,2.00999999046326,2.23480010032654,1,1,0.075117439031601,0.034420510767461,1,0,0.45454545,92.8,0.36363636,80.75,0.18181818,85,NA,0.00224502757191658,0.504154443740845,0.00212088599801064,0.0449005514383316,12.6038610935211,0.106044299900532,0.5,1,0.72727273,0.66666667,1,0.875,0.45454545,0.66666667,0.09090909,2,3,1,1,3,2,6,0.33333333,0.5,0.16666667,0.16666667,0.5,0.33333333,4.63374967504343,NA,80,69.22436,80,69.17199,63.23219,67.72441,66.00008,53.35775,66.94778,20,42.41406,20,67.0237,60.57907,65.35401,-0.93221,2.67878,100.84,138.28,153.64,106.9,107.22,113.08,99.72,116.82,120.22,85.18,4.90000000000001,1.44,98.1363636363636,103.401818181818,110.127272727273,0.36363636,0.18181818,0.09090909,0.36363636,92.625,85.1999969482422,92.8000030517578,80.6999969482422,-8.99936866760254,-10.5579624176025,-11.4352254867554,4.70226955413818,7.98185157775879,1.57771408557892,1.61443269252777,3.30342102050781,0.791494149714708,0.00184798240661621,-0.804897725582123,0.55205612257123,19.7873537428677,0.0923991203308105,-80.4897725582123,13.8014030642807,0.5,0.85714286,0.72727273,0.5,1,0.875,0.63636364,21.4,0.18181818,0.36363636,0.09090909,0.36363636,85.5713958740234,93.0055999755859,93.2219009399414,81.041748046875,-9.63400459289551,-7.92223978042603,-10.5003995895386,5.73967504501343,-0.0908337980508804,6.9980525970459,0.529747009277344,2.1482789516449,0.00184798240661621,0.791494149714708,-0.804897725582123,0.55205612257123,0.0923991203308105,19.7873537428677,-80.4897725582123,13.8014030642807,0.5,0.85714286,0.72727273,0.5,1,0.875,0.63636364,6,92.3878275553385,39.5540618896484,0,0,104.231,3,0.5,"2024-04-30",0
"Nick Sandlin",20517,"2024-04-28","@ATL",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,0,0,0.2,3,0,0,0,0,0,0,1,0,0,2,27.000028163224,0,0,2,0,0,0,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.245715358213996,0,0,0,0,1,1.66647821366624,-1.66647821366624,1.66647821366624,0,40.1232662752368,39.6124587345978,0,0,0,0,0,0,0,0,6,7,13,0.0786560103297234,-0.0299040023237467,0.108560010790825,0.528999984264374,0.0537601597607136,1.86733329296112,0.902599990367889,1.80519998073578,1.56880009174347,1,1,0.0258881486952305,0.0162339569975324,1,0,0.46153846,92,0.23076923,80,0.30769231,84.5,NA,-0.362750709056854,0.0685912668704987,0.483331322669983,-6.04584515094757,2.28637556234996,12.0832830667496,0.36363636,1,0.46153846,0.25,0.5,0.33333333,0.15384615,NA,0.30769231,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.57414330537275,NA,20,66.65992,20,20,52.21445,20,42.99103,56.09273,39.29027,33.42804,64.9851,20,20,64.63511,20,3.49873,9.32519,100.62,-21.56,-8.62,89.2,66.42,67.04,139.94,90.06,87.52,90.62,13.78,27.54,103.981538461538,35.3753846153846,42.1523076923077,0.23076923,0.30769231,0.23076923,0.23076923,92.0333353678385,84.3249969482422,92.0666707356771,79.8333333333333,-8.85430653889974,-10.0476322174072,-11.0648320515951,3.90215969085693,7.47472890218099,-0.895285964012146,1.62114079793294,1.9312702814738,-0.436418198049068,0.478755846619606,0.0652915723621845,0.0682539343833923,-14.5472732683023,11.9688961654902,2.17638574540615,2.27513114611308,0.44444444,0.5,0.46153846,0.25,0.5,0.33333333,0.30769231,22.9,0.30769231,0.23076923,0.23076923,0.23076923,84.5706787109375,92.2793375651042,92.2874959309896,80.0333048502604,-8.94896221160889,-7.63258679707845,-10.2466468811035,4.74374993642171,-2.30750465393066,6.72486368815104,0.681732654571533,1.00872699419657,0.478755846619606,-0.436418198049068,0.0652915723621845,0.0682539343833923,11.9688961654902,-14.5472732683023,2.17638574540615,2.27513114611308,0.44444444,0.5,0.46153846,0.25,0.5,0.33333333,0.30769231,0,NA,NA,0,NA,NA,0,NA,"2024-04-28",0
"Nick Sandlin",20517,"2024-04-27","@ATL",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.5241212415541,64.7888072114456,1,0,0.5,0.5,0,0,0,0,5,6,11,0.200300008058548,0,0.200300008058548,1.12999999523163,0.114837393164635,2.49186658859253,3.21679997444153,3.21679997444153,NA,0,1,0.0815133303403854,-0.0011318167491291,1,0,0.54545455,92.33333333,0.09090909,80,0.36363636,86,NA,0.184850573539734,0.244372069835663,0.298998415470123,3.0808428923289,24.4372069835663,7.47496038675308,0.28571429,0.75,0.45454545,0,1,0.6,0.36363636,0.33333333,0.18181818,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,-0.367145213857753,NA,40.79211,61.82496,29.03342,23.98566,52.91884,23.64795,80,43.90291,80,56.39258,58.34699,64.67163,47.58376,59.2592,44.68394,0.27552,4.49037,96.58,65.1,77.56,98.9,50.22,57.44,90.86,193.42,208.44,56.44,139.8,137.66,81.8854545454545,101.223636363636,107.654545454545,0.36363636,0.36363636,0.18181818,0.09090909,92.625,86.125,92.3000030517578,80.4000015258789,-7.68981742858887,-6.98109483718872,-10.3134021759033,6.5405650138855,6.59776544570923,-2.5380334854126,0.671511471271515,1.895299077034,0.261775273829699,0.303107444196939,-0.0338878780603409,0.247940421104431,6.54438184574246,7.57768610492349,-1.69439390301704,24.7940421104431,0.28571429,0.75,0.45454545,0,1,0.6,0.36363636,21.375,0.36363636,0.36363636,0.18181818,0.09090909,86.2603225708008,92.7438507080078,92.4436950683594,80.5373001098633,-6.28258752822876,-6.79304790496826,-9.64904022216797,7.56761980056763,-3.69932508468628,6.18264484405518,-0.0303440093994141,1.21209001541138,0.303107444196939,0.261775273829699,-0.0338878780603409,0.247940421104431,7.57768610492349,6.54438184574246,-1.69439390301704,24.7940421104431,0.28571429,0.75,0.45454545,0,1,0.6,0.36363636,2,109.991500854492,6.44549560546875,1,0.5,113.503,2,1,"2024-04-27",0
